arm,run,event,site,onset,r0,rlag,tgt_peak,ach_peak,peak_ratio,ach_absmod,ach_max_raw,rmse
MPC,r1,59,D3,12963,0.5365415942598444,0.8513045425674085,0.000344954722,0.001021156172,2.960261468750093,0.001021156172,0.00104709,7.195098220963897e-05
MPC,r1,60,D1,13183,0.4025976429587671,0.8375076560277556,0.00033995777800000003,0.000803712048,2.364152550732344,0.000803712048,0.000894216,7.504409414622702e-05
MPC,r1,61,P2,13403,0.4364632587360231,0.5776600753680986,0.000393803889,0.00095284184,2.419584637469134,0.00095284184,0.000974084,7.52268300880305e-05
MPC,r1,62,SHAM,13623,-0.10278633966923181,-0.13727190187182697,3.8326943999999994e-05,4.1576456e-05,1.0847840099121913,4.1576456e-05,6.65452e-05,1.432542438660162e-05
MPC,r1,63,D3,13843,0.44432128990756586,0.749143525618683,0.000344954722,0.000974457132,2.8248841655224535,0.000974457132,0.000998669,9.379983116603373e-05
MPC,r1,64,LP,14063,0.36806747284291597,0.6563253852738593,0.0005547675,0.001117595672,2.0145298201498827,0.001117595672,0.00113842,7.633973338485157e-05
MPC,r1,65,D1,14283,0.2861914215685596,0.6648398368502558,0.00033995777800000003,0.0009038410992,2.6586863360425887,0.0009038410992,0.000925837,0.00010094999208239666
MPC,r1,66,D2,14503,0.6165625773430806,0.872501221742431,0.000360804722,0.000665982372,1.8458249889534428,0.000665982372,0.000722654,4.663156914892765e-05
MPC,r1,67,D2,14723,0.43516323788220085,0.8031795405308325,0.000360804722,0.0010280327,2.8492772885605415,0.0010280327,0.00104704,9.41200466423313e-05
MPC,r1,68,SHAM,14943,-0.1543608550169092,-0.16328771895967764,3.8326943999999994e-05,0.00031839701119999996,8.307393649751987,0.00031839701119999996,0.000342948,6.170057023197969e-05
MPC,r1,69,D3,15163,0.36318444288137247,0.7595015801004075,0.000344954722,0.00101992816,2.9567015464713657,0.00101992816,0.00111119,9.198799122533902e-05
MPC,r1,70,LP,15383,0.4685041963640946,0.8699165183838485,0.0005547675,0.001128515776,2.0342139292586534,0.001128515776,0.00114915,7.420659268989769e-05
MPC,r1,71,P2,15603,0.46257867506305794,0.894519491907579,0.000393803889,0.001145355332,2.908440886423039,0.001145355332,0.00116984,8.166364798796147e-05
MPC,r1,72,D1,15823,0.3464619437594723,0.7631257307823625,0.00033995777800000003,0.000781744428,2.2995338791748425,0.000781744428,0.000919413,0.00010330689530820595
MPC,r1,73,SHAM,16043,-0.19337537767930732,-0.1784836791889101,3.8326943999999994e-05,0.000126965244,3.312688953233527,0.000126965244,0.000153384,3.5815874345756267e-05
MPC,r1,74,D2,16263,0.5256349984793054,0.8334702346479569,0.000360804722,0.00072970272,2.022431180931163,0.00072970272,0.000768135,4.264963429997738e-05
MPC,r1,75,P2,16483,0.3996833550624752,0.86181317035918,0.000393803889,0.001128696944,2.866139658666499,0.001128696944,0.00116121,7.685294847591507e-05
MPC,r1,76,D3,16703,0.44795416061047527,0.7624116766899979,0.000344954722,0.0010316157479999999,2.9905830597674785,0.0010316157479999999,0.00105632,9.370773758194272e-05
MPC,r1,77,LP,16923,0.5198662569784506,0.8235255960411363,0.0005547675,0.001111209692,2.003018727665193,0.001111209692,0.0011459,8.238697243463857e-05
MPC,r1,78,D1,17143,0.45251856640774646,0.8994458199941211,0.00033995777800000003,0.001001008308,2.9445077382521303,0.001001008308,0.00103445,7.179839645782857e-05
MPC,r1,79,SHAM,17363,-0.07444694815103654,-0.05032391453124148,3.8326943999999994e-05,0.00015139452760000002,3.9500808517370976,0.00015139452760000002,0.000175593,3.2159753277301593e-05
MPC,r1,80,LP,17583,0.3711959799970502,0.7753485832523405,0.0005547675,0.0011225085684,2.0233855955873405,0.0011225085684,0.00114609,9.496112816876175e-05
MPC,r1,81,P2,17803,0.2754549803119094,0.6553350004566348,0.000393803889,0.0010437136040000001,2.6503384886582473,0.0010437136040000001,0.00116521,9.816799615131401e-05
MPC,r1,82,D1,18023,0.3375509271990272,0.8278457951375725,0.00033995777800000003,0.0009151514580000001,2.691956228752619,0.0009151514580000001,0.000978934,8.346012294702586e-05
MPC,r1,83,D3,18243,0.3478907945475402,0.7340845348770706,0.000344954722,0.001006587964,2.918029236312353,0.001006587964,0.00103359,7.504753511251483e-05
MPC,r1,84,D2,18463,0.45375037955199204,0.8402668863271763,0.000360804722,0.001051838012,2.915255671182707,0.001051838012,0.00107702,7.968436503283262e-05
MPC,r1,85,SHAM,18683,0.4994408850054375,0.5201691321920499,3.8326943999999994e-05,0.00023253457200000005,6.06713052833015,0.00023253457200000005,0.00030901,5.3094720104068026e-05
MPC,r1,86,D2,18903,0.4190883804303242,0.8301751452066916,0.000360804722,0.0010580990559999998,2.9326086702379683,0.0010580990559999998,0.00107914,8.426560333156135e-05
MPC,r1,87,P2,19123,0.43770860245112586,0.8285858123425591,0.000393803889,0.001035944144,2.6306092269190366,0.001035944144,0.00105831,7.262573120778564e-05
MPC,r1,88,D3,19343,0.5903500341528194,0.8642237419090875,0.000344954722,0.001045945424,3.0321238043525027,0.001045945424,0.00109091,6.799825258801273e-05
MPC,r1,89,LP,19563,0.48120045563641545,0.8350278246628354,0.0005547675,0.0010638959480000001,1.9177330106756436,0.0010638959480000001,0.00115689,8.037956695386741e-05
MPC,r1,90,D1,19783,0.09809840156345481,0.7072797894024193,0.00033995777800000003,0.0009926123240000001,2.9198106007152456,0.0009926123240000001,0.00101806,9.069523384644679e-05
MPC,r1,91,LP,20003,0.4459644236529244,0.8086091667771921,0.0005547675,0.001105710628,1.9931063517599716,0.001105710628,0.00112897,7.959720057353913e-05
MPC,r1,92,P2,20223,0.3456655909193045,0.6207298035311389,0.000393803889,0.0007162106119999999,1.8186986771986906,0.0007162106119999999,0.000819284,8.080513461509774e-05
MPC,r1,93,SHAM,20443,-0.19139994363718585,-0.1818010013492695,3.8326943999999994e-05,0.00019698963199999998,5.139716644249018,0.00019698963199999998,0.00025476,5.325966504797984e-05
MPC,r1,94,D2,20663,0.5203765774763462,0.8887515275003626,0.000360804722,0.0010841018475999998,3.0046775485382917,0.0010841018475999998,0.0011093,7.56289277137209e-05
MPC,r1,95,D1,20883,0.4118199491537336,0.8110602821948054,0.00033995777800000003,0.000659632976,1.9403379439666766,0.000659632976,0.000740741,6.110485425670769e-05
MPC,r1,96,D3,21103,0.46037973614124894,0.6718963386806606,0.000344954722,0.000907413232,2.6305285132464427,0.000907413232,0.000954173,5.878461946902672e-05
MPC,r1,97,P2,21323,0.28337206672533827,0.5731590248890697,0.000393803889,0.000871399324,2.2127748057866437,0.000871399324,0.000939509,7.290021077662312e-05
MPC,r2,1,D2,203,0.47172001870226726,0.8610347147980745,0.000360804722,0.001109504524,3.075083158141151,0.001109504524,0.00114499,8.509082493284056e-05
MPC,r2,2,SHAM,423,-0.06524935522012915,-0.07788396164681617,3.8326943999999994e-05,0.00020976655199999997,5.473083165722787,0.00020976655199999997,0.000261994,5.10280939964329e-05
MPC,r2,3,LP,643,0.5204007329728069,0.7694538480682303,0.0005547675,0.0009397461760000001,1.6939459791714548,0.0009397461760000001,0.00101554,6.128200756907917e-05
MPC,r2,4,P2,863,0.2950686413902265,0.6200943581001129,0.000393803889,0.0006798662352,1.7264081289964102,0.0006798662352,0.000745932,5.960720662986411e-05
MPC,r2,5,D3,1083,0.22358668511532062,0.3775958592685908,0.000344954722,0.000332213936,0.9630653381808177,0.000332213936,0.000421729,5.868469395467599e-05
MPC,r2,6,D1,1303,0.09532619684558989,0.4019743181151886,0.00033995777800000003,0.000352346288,1.036441319486445,0.000352346288,0.000389137,5.7422530886238724e-05
MPC,r2,7,D1,1523,0.01553654451391014,0.21581880423991967,0.00033995777800000003,0.0002642157672,0.7772017123844126,0.0002642157672,0.000308662,6.077400978925437e-05
MPC,r2,8,D2,1743,0.3138270536451473,0.5893490200158633,0.000360804722,0.000519180284,1.4389509126213709,0.000519180284,0.000575368,5.256846032874925e-05
MPC,r2,9,D3,1963,0.20435197515613493,0.373870214299515,0.000344954722,0.000274209668,0.7949149569838329,0.000274209668,0.000371047,6.858076248616895e-05
MPC,r2,10,P2,2183,0.38123533572819795,0.815137805666613,0.000393803889,0.0009391233799999999,2.3847488717918677,0.0009391233799999999,0.00101513,7.241980327266515e-05
MPC,r2,11,SHAM,2403,-0.09544658349886621,-0.06466726887951864,3.8326943999999994e-05,0.0003118006504,8.135285985754566,0.0003118006504,0.000358206,6.304745420378054e-05
MPC,r2,12,LP,2623,0.4396559299158714,0.8475684227823026,0.0005547675,0.0007944554519999999,1.4320511781962713,0.0007944554519999999,0.000935427,0.00010027912892405583
MPC,r2,13,P2,2843,0.34887864815635405,0.6709846305831039,0.000393803889,0.000662302928,1.6818090082396318,0.000662302928,0.000715111,5.843139485863007e-05
MPC,r2,14,LP,3063,0.3976201393336238,0.6959762547363132,0.0005547675,0.000768137436,1.3846114561505496,0.000768137436,0.000803356,6.344822197332769e-05
MPC,r2,15,D2,3283,0.45145850597594034,0.8217645833618997,0.000360804722,0.000884137756,2.450460601233484,0.000884137756,0.000923126,5.124898191846651e-05
MPC,r2,16,SHAM,3503,0.07243022633259417,0.09013120963641112,3.8326943999999994e-05,0.000196782612,5.1343152222102555,0.000196782612,0.000285734,5.654543269772048e-05
MPC,r2,17,D3,3723,0.49578274049270604,0.7662548618562277,0.000344954722,0.000815506084,2.3640960160562754,0.000815506084,0.000885878,5.7724134803161484e-05
MPC,r2,18,D1,3943,0.2459616615899971,0.7046305512079227,0.00033995777800000003,0.0006166271592,1.8138345380054812,0.0006166271592,0.000662723,7.041309294261304e-05
MPC,r2,19,D3,4163,0.38720934178307326,0.7310125288250757,0.000344954722,0.00061947184,1.795806233375753,0.00061947184,0.000744114,8.337573502116689e-05
MPC,r2,20,SHAM,4383,-0.200992359418233,-0.22566282146654978,3.8326943999999994e-05,5.941568520000001e-05,1.5502327866265575,5.941568520000001e-05,0.000125639,3.8690009783225395e-05
MPC,r2,21,P2,4603,0.3578059973653477,0.7535205826130281,0.000393803889,0.000920788628,2.3381907942508917,0.000920788628,0.00102483,8.463477796356629e-05
MPC,r2,22,LP,4823,0.4167086627293533,0.8079563774709625,0.0005547675,0.0009221712440000001,1.662266163753284,0.0009221712440000001,0.000965556,6.166434898090927e-05
MPC,r2,23,D2,5043,0.3163191582330235,0.6222450434756691,0.000360804722,0.00087040272,2.4123928178523117,0.00087040272,0.000959621,8.305733817312571e-05
MPC,r2,24,D1,5263,0.2689414625154439,0.6111545055316409,0.00033995777800000003,0.000343018568,1.0090034415979738,0.000343018568,0.000385876,3.714385220170784e-05
MPC,r2,25,P2,5483,0.10669894985907562,0.30067070649909294,0.000393803889,0.0009010688588,2.2881156940529856,0.0009010688588,0.000969231,8.682305296563027e-05
MPC,r2,26,D2,5703,0.4304186967870294,0.7751400082773973,0.000360804722,0.000926052316,2.5666302560197645,0.000926052316,0.000988887,8.536183117814523e-05
MPC,r2,27,LP,5923,0.39941624027318007,0.747105595088711,0.0005547675,0.00111610966,2.011851198925676,0.00111610966,0.00115211,7.773036021157906e-05
MPC,r2,28,D3,6143,0.3782340402297998,0.7193712913877298,0.000344954722,0.000574198096,1.66456076516616,0.000574198096,0.000688012,7.43193812722125e-05
MPC,r2,29,D1,6363,0.4876389335065091,0.7358841295367305,0.00033995777800000003,0.0009554232260000001,2.8104173159997536,0.0009554232260000001,0.00100528,6.859344469224022e-05
MPC,r2,30,SHAM,6583,-0.0864749944379416,-0.05510267864321417,3.8326943999999994e-05,0.000176286112,4.59953478158864,0.000176286112,0.000219413,4.116200126502528e-05
MPC,r2,31,D1,6803,0.30692572974875304,0.7421345940232171,0.00033995777800000003,0.000667385712,1.9631429406507062,0.000667385712,0.000704917,6.506431615229132e-05
MPC,r2,32,D3,7023,0.5440440965520633,0.7469211685484362,0.000344954722,0.00076920144,2.2298620396911106,0.00076920144,0.000881266,7.813084319759001e-05
MPC,r2,33,LP,7243,0.47169780052672206,0.9226011415935923,0.0005547675,0.001077489268,1.9422357438025841,0.001077489268,0.0011165,5.6817842730862024e-05
MPC,r2,34,SHAM,7463,-0.07162586052087296,-0.0343772368319817,3.8326943999999994e-05,0.00013989349200000002,3.6500038197671083,0.00013989349200000002,0.000204925,4.039430456787334e-05
MPC,r2,35,D2,7683,0.4442381677398913,0.7987225502802704,0.000360804722,0.0008520509120000001,2.3615292706729045,0.0008520509120000001,0.000917404,6.185729882317623e-05
MPC,r2,36,P2,7903,0.34915210598416324,0.807709913665121,0.000393803889,0.00089875996,2.28225262650974,0.00089875996,0.00100515,7.866990946080829e-05
MPC,r2,37,D2,8123,0.4421247750710051,0.7434415708145189,0.000360804722,0.000977909128,2.710355680988011,0.000977909128,0.00108026,8.4296772540338e-05
MPC,r2,38,SHAM,8343,0.08020861397875428,0.04620880262892184,3.8326943999999994e-05,0.00012187334000000001,3.1798345310286162,0.00012187334000000001,0.000165448,2.9798747719123642e-05
MPC,r2,39,D3,8563,0.46708968958895425,0.7227354838203068,0.000344954722,0.0007725022976000001,2.239430998715246,0.0007725022976000001,0.0008607,6.422153010557986e-05
MPC,r2,40,LP,8783,0.4156962310180923,0.7998875102819909,0.0005547675,0.000942624208,1.699133795689185,0.000942624208,0.00103793,7.015974783270974e-05
MPC,r2,41,P2,9003,0.37707284225329,0.6944291903160434,0.000393803889,0.000815057352,2.069703664099671,0.000815057352,0.000866144,6.218777823460655e-05
MPC,r2,42,D1,9223,0.3652637523475667,0.8132612432856238,0.00033995777800000003,0.0008334985560000001,2.451770807844261,0.0008334985560000001,0.000895259,6.931005682909733e-05
MPC,r2,43,D1,9443,0.3206890778773334,0.6988941914807029,0.00033995777800000003,0.0008230097891999999,2.420917662310406,0.0008230097891999999,0.000852789,6.60359389648455e-05
MPC,r2,44,D3,9663,0.48941061952958265,0.7639117637801178,0.000344954722,0.0008343544760000001,2.4187362073565124,0.0008343544760000001,0.000900851,5.957674503343945e-05
MPC,r2,45,SHAM,9883,-0.01698137477780873,0.006714056699952061,3.8326943999999994e-05,0.00012932492880000002,3.3742562099394107,0.00012932492880000002,0.000168781,4.303393075804323e-05
MPC,r2,46,P2,10103,0.3416546958480887,0.7635564268808087,0.000393803889,0.0008518129000000001,2.163038313722697,0.0008518129000000001,0.00088042,6.583026073396905e-05
MPC,r2,47,LP,10323,0.4150576135237778,0.7721380567224715,0.0005547675,0.001014776052,1.8291916018872771,0.001014776052,0.00107397,6.286596012360432e-05
MPC,r2,48,D2,10543,0.41655596416812096,0.7755897576635453,0.000360804722,0.000915011208,2.5360289159408507,0.000915011208,0.000959303,7.487169032197163e-05
MPC,r2,49,SHAM,10763,0.24605821345726384,0.1552657135422963,3.8326943999999994e-05,0.000137125732,3.5777893484020016,0.000137125732,0.000175168,3.7584065372681814e-05
MPC,r2,50,D3,10983,0.453970008392748,0.8263382250000816,0.000344954722,0.000915905172,2.655146062908511,0.000915905172,0.00098018,7.990842125369448e-05
MPC,r2,51,P2,11203,0.3788232020173938,0.7985677515861226,0.000393803889,0.000771041128,1.957931725758046,0.000771041128,0.000827768,4.666926764637372e-05
MPC,r2,52,D2,11423,0.42906306822878854,0.7727264823509136,0.000360804722,0.0009639775119999999,2.67174305994809,0.0009639775119999999,0.00102386,7.320421821393257e-05
MPC,r2,53,LP,11643,0.23356410957584664,0.40486445930105314,0.0005547675,0.0010698785620000002,1.9285170129829166,0.0010698785620000002,0.00110745,8.407137320154369e-05
MPC,r2,54,D1,11863,0.3284101219490452,0.8211986351151106,0.00033995777800000003,0.000839301616,2.4688407511593984,0.000839301616,0.000889622,7.28466467050309e-05
MPC,r2,55,D2,12083,0.3985920705754101,0.736080025434761,0.000360804722,0.0009478189920000001,2.6269583910822543,0.0009478189920000001,0.000992381,6.99453204768194e-05
MPC,r2,56,D3,12303,0.453070487126324,0.7957931830349048,0.000344954722,0.0008477558476,2.457585861369945,0.0008477558476,0.000883152,6.426738136366471e-05
MPC,r2,57,LP,12523,0.43716610949517837,0.827833594745015,0.0005547675,0.0009828019356,1.7715564368857224,0.0009828019356,0.00101674,6.636981548026699e-05
MPC,r2,58,D1,12743,0.35712448306165845,0.8323957412612744,0.00033995777800000003,0.000850056882,2.500477815218571,0.000850056882,0.00088254,6.18297289370766e-05
MPC,r2,59,P2,12963,0.42195254706592766,0.7828077625785402,0.000393803889,0.001011460128,2.568436108054789,0.001011460128,0.001045,7.892225957859683e-05
MPC,r2,60,SHAM,13183,-0.01837269938973417,-0.04107088319689632,3.8326943999999994e-05,0.00012482330080000001,3.256802859106117,0.00012482330080000001,0.000180858,3.7954415251033675e-05
MPC,r2,61,D2,13403,0.46086323981714267,0.8516602998463125,0.000360804722,0.0009255426039999999,2.5652175472359806,0.0009255426039999999,0.000991758,7.009760776694131e-05
MPC,r2,62,SHAM,13623,-0.11132289656781778,-0.12496673450266858,3.8326943999999994e-05,0.00018364823599999997,4.791622207082307,0.00018364823599999997,0.000254116,4.5737619083438206e-05
MPC,r2,63,D3,13843,0.5236054755843753,0.8373068181671772,0.000344954722,0.0010327799999999999,2.9939581461940383,0.0010327799999999999,0.00108126,7.114024365763103e-05
MPC,r2,64,D1,14063,0.26808165532473344,0.7014847715377353,0.00033995777800000003,0.0005656044544,1.6637491212217534,0.0005656044544,0.000614482,5.6439029864136554e-05
MPC,r2,65,P2,14283,0.4142768833595989,0.8199959922987894,0.000393803889,0.0008047327028,2.043485920983376,0.0008047327028,0.000841261,5.2050087879687615e-05
MPC,r2,66,LP,14503,0.43588379650177006,0.7990184445234882,0.0005547675,0.001093654456,1.9713744154082566,0.001093654456,0.00112229,6.965077358532417e-05
MPC,r2,67,LP,14723,0.4883291603167259,0.7299021600065803,0.0005547675,0.000914873848,1.649112192044415,0.000914873848,0.000979789,6.156099713914954e-05
MPC,r2,68,D1,14943,0.34467499338742075,0.7455334439977995,0.00033995777800000003,0.000651002488,1.9149510031213346,0.000651002488,0.00071674,4.9302766766454234e-05
MPC,r2,69,SHAM,15163,-0.25713652903788464,-0.24290930365854388,3.8326943999999994e-05,0.000249513684,6.510137724520902,0.000249513684,0.000305618,6.192473334466795e-05
MPC,r2,70,D3,15383,0.46405716016273874,0.7519862515770535,0.000344954722,0.0007500314,2.174289412974031,0.0007500314,0.000791257,6.028626868309753e-05
MPC,r2,71,D2,15603,0.43215305945728455,0.7943253268423084,0.000360804722,0.0009529375088,2.6411447819133587,0.0009529375088,0.000989888,5.768117190211626e-05
MPC,r2,72,P2,15823,0.40452855730827575,0.7349362312138897,0.000393803889,0.0009323450596000001,2.367536445532665,0.0009323450596000001,0.000974701,6.833594907772597e-05
MPC,r2,73,D1,16043,0.3292340943987516,0.8005796302345235,0.00033995777800000003,0.0009721026844000001,2.85948063938693,0.0009721026844000001,0.00101879,7.410628270112702e-05
MPC,r2,74,D3,16263,0.4941202968964125,0.7662196858945768,0.000344954722,0.0010661331704,3.090646691886711,0.0010661331704,0.00109326,8.053776228211585e-05
MPC,r2,75,LP,16483,0.4247117698019598,0.8687810812807989,0.0005547675,0.00105157992,1.8955326690911056,0.00105157992,0.00110516,6.660652570087308e-05
MPC,r2,76,P2,16703,0.36546576482541304,0.7772750181233753,0.000393803889,0.000838288044,2.1286941734595213,0.000838288044,0.000890032,6.187640525970882e-05
MPC,r2,77,D2,16923,0.5067749609177031,0.8027721590145596,0.000360804722,0.000637163336,1.765950657375266,0.000637163336,0.000670273,5.406121899339994e-05
MPC,r2,78,SHAM,17143,-0.02232874130385414,0.015816115237076732,3.8326943999999994e-05,0.00016787230800000002,4.380007652058041,0.00016787230800000002,0.000207003,4.3218231173159945e-05
MPC,r2,79,LP,17363,0.43061063101714425,0.8719134576000591,0.0005547675,0.0010540864672000001,1.9000508631093207,0.0010540864672000001,0.00112144,6.514091235826442e-05
MPC,r2,80,D1,17583,0.3615565191272099,0.5382103595455918,0.00033995777800000003,0.0005828288440000001,1.7144153824890573,0.0005828288440000001,0.000622653,4.396485866811824e-05
MPC,r2,81,D3,17803,0.492478554999668,0.8263573886929819,0.000344954722,0.0010326032420000001,2.9934457369161627,0.0010326032420000001,0.00105922,7.521386405024689e-05
MPC,r2,82,SHAM,18023,-0.11743349590585939,-0.10818713820368712,3.8326943999999994e-05,0.000264398448,6.898500647481836,0.000264398448,0.000297601,5.008714749503606e-05
MPC,r2,83,D2,18243,0.45079618932606286,0.7986037920598373,0.000360804722,0.0009661540119999999,2.677775408937137,0.0009661540119999999,0.00101243,7.431794419154682e-05
MPC,r2,84,P2,18463,0.3406360936055446,0.7972644823135684,0.000393803889,0.0008681074616,2.204415664366382,0.0008681074616,0.000912951,7.041600940160822e-05
MPC,r2,85,D1,18683,0.30273816962850136,0.7123262953980931,0.00033995777800000003,0.0006538898968,1.9234444366794277,0.0006538898968,0.000694513,5.704894733070336e-05
MPC,r2,86,D3,18903,0.4097009596008505,0.7541420138775724,0.000344954722,0.000932305284,2.702688858974367,0.000932305284,0.00103751,8.560317482963902e-05
MPC,r2,87,P2,19123,0.43689033625452023,0.7334153760410028,0.000393803889,0.000973716592,2.4725926259199538,0.000973716592,0.00103176,7.551368238728332e-05
MPC,r2,88,LP,19343,0.47184431337258664,0.7267561360006732,0.0005547675,0.0009252549016,1.6678246321206631,0.0009252549016,0.000961776,6.662866296566628e-05
MPC,r2,89,D2,19563,0.4302024223356418,0.7561932337002634,0.000360804722,0.001078827888,2.990060335185968,0.001078827888,0.00113761,7.581570039421789e-05
MPC,r2,90,SHAM,19783,-0.04118813492547201,0.020739906139112863,3.8326943999999994e-05,0.0001666973888,4.349352476419723,0.0001666973888,0.000198844,3.135358013730929e-05
MPC,r2,91,D2,20003,0.11272697718633079,0.36665705657341346,0.000360804722,0.001023434036,2.836531712575536,0.001023434036,0.00109331,9.283009351097155e-05
MPC,r2,92,P2,20223,0.374982444565547,0.7883302778723994,0.000393803889,0.000879560844,2.2334996392074737,0.000879560844,0.000946227,7.115358564820535e-05
MPC,r2,93,D1,20443,0.3655418833595142,0.8359110255967744,0.00033995777800000003,0.00095494674,2.809015712533572,0.00095494674,0.000986174,6.618252309950986e-05
MPC,r2,94,D3,20663,0.3745596440439806,0.6689766235821335,0.000344954722,0.000890400908,2.5812109567237638,0.000890400908,0.000925499,6.103433435654511e-05
MPC,r2,95,SHAM,20883,0.32854038091508386,0.24996767156253252,3.8326943999999994e-05,0.00011904019559999998,3.105914095316339,0.00011904019559999998,0.000154135,3.684560054897572e-05
MPC,r2,96,LP,21103,0.45889467402534045,0.8202469442305607,0.0005547675,0.000958284684,1.7273626951831171,0.000958284684,0.00101151,6.695194923033212e-05
Choi,r1,1,P2,203,0.7791966714315349,0.518898875153022,0.000393803889,0.000922046196904,2.3413841829886044,0.000922046196904,0.00101849553,0.00010195152494555912
Choi,r1,2,D2,423,0.5178578307056749,0.8271912881548781,0.000360804722,0.0009517807378840002,2.6379386960573097,0.0009517807378840002,0.00101752509,5.7005863269025885e-05
Choi,r1,3,SHAM,643,0.005254295238576061,0.004377499337487234,3.8326943999999994e-05,0.00013906078068000002,3.6282772944276496,0.00013906078068000002,0.000178559741,2.97108971308288e-05
Choi,r1,4,D3,863,0.7354585888129488,0.5996367319004954,0.000344954722,0.0008128047164,2.356264937286465,0.0008128047164,0.000859981577,6.582358837957031e-05
Choi,r1,5,LP,1083,0.6481098438665505,0.6150110580188533,0.0005547675,0.00072698156934,1.310425663615839,0.00072698156934,0.000793970074,5.939018842380026e-05
Choi,r1,6,D1,1303,0.45916712271700083,0.8270664609315242,0.00033995777800000003,0.001014953286252,2.985527474097092,0.001014953286252,0.00105100602,6.701290515032549e-05
Choi,r1,7,D1,1523,0.7996094491962702,0.45522700945081934,0.00033995777800000003,0.000615563076364,1.8107044939092407,0.000615563076364,0.00067322026,8.042437793114706e-05
Choi,r1,8,D2,1743,0.45909096406571553,0.8196340434282385,0.000360804722,0.001010297473496,2.800122647773995,0.001010297473496,0.00105567696,6.215947242521063e-05
Choi,r1,9,D3,1963,0.6735334953916187,0.549176600563984,0.000344954722,0.000658729799744,1.909612357021163,0.000658729799744,0.000701304991,5.6306216333948645e-05
Choi,r1,10,LP,2183,0.4731911694151388,0.8368069167651949,0.0005547675,0.0006956951621,1.2540301335244042,0.0006956951621,0.00075354916,4.055689370900713e-05
Choi,r1,11,SHAM,2403,-0.03298324308203937,-0.035242461327535876,3.8326943999999994e-05,0.000113939257844,2.9728239706249475,0.000113939257844,0.000167777442,3.3129121439779904e-05
Choi,r1,12,P2,2623,0.6817629307210313,0.631646417924504,0.000393803889,0.00089078297574,2.261996391152958,0.00089078297574,0.000965086161,8.801623440269997e-05
Choi,r1,13,SHAM,2843,-0.13339465844157342,-0.08086091758932959,3.8326943999999994e-05,0.000117051529884,3.054027210831107,0.000117051529884,0.000164841607,2.965577922267628e-05
Choi,r1,14,D1,3063,0.7031982694839631,0.5502976168647983,0.00033995777800000003,0.000790275563412,2.324628570233801,0.000790275563412,0.000864356989,6.607567397045346e-05
Choi,r1,15,P2,3283,0.573296812440502,0.5987702510823631,0.000393803889,0.0008366418961399999,2.124514052577068,0.0008366418961399999,0.000871207914,7.855447182734162e-05
Choi,r1,16,LP,3503,0.7354771239704175,0.5806449820444691,0.0005547675,0.000640456700176,1.15445966134642,0.000640456700176,0.000704698847,8.017095037139154e-05
Choi,r1,17,D2,3723,0.5078519979299472,0.7999036046996717,0.000360804722,0.00104431351772,2.894400915628815,0.00104431351772,0.00109702721,6.585484085421031e-05
Choi,r1,18,D3,3943,0.49047723739569893,0.8410868305287503,0.000344954722,0.0009634168908199999,2.792879266108437,0.0009634168908199999,0.00101934199,6.11762583660282e-05
Choi,r1,19,D2,4163,0.7120882226379834,0.4402668195138701,0.000360804722,0.000695627446312,1.9279887537392042,0.000695627446312,0.000731923908,8.414132464709472e-05
Choi,r1,20,SHAM,4383,-0.05918823589892842,-0.08810938975308687,3.8326943999999994e-05,0.000129271413192,3.372859917868746,0.000129271413192,0.000174860805,3.2913677935647915e-05
Choi,r1,21,LP,4603,0.5896000126594042,0.6568729237107203,0.0005547675,0.000835401529704,1.5058588141951357,0.000835401529704,0.000872419216,6.245847218149096e-05
Choi,r1,22,D1,4823,0.7097192014883437,0.45473433154596327,0.00033995777800000003,0.000639291734316,1.8805033321402633,0.000639291734316,0.000684611849,6.213504606234685e-05
Choi,r1,23,P2,5043,0.3958771480620965,0.7999087033456097,0.000393803889,0.00076702035524,1.9477216367459491,0.00076702035524,0.000807984092,4.542547267754076e-05
Choi,r1,24,D3,5263,0.7162136678165612,0.5603559237272046,0.000344954722,0.0007263468691412,2.1056295879353115,0.0007263468691412,0.000783042226,8.024372445463952e-05
Choi,r1,25,SHAM,5483,0.07817146395471508,0.036117503858318564,3.8326943999999994e-05,0.00016121412013200002,4.206286839148982,0.00016121412013200002,0.000234653853,4.769376861586661e-05
Choi,r1,26,P2,5703,0.48931891803342226,0.834516383431616,0.000393803889,0.000857922830372,2.1785534737875585,0.000857922830372,0.000901488762,7.3214142095252e-05
Choi,r1,27,LP,5923,0.6027949855625168,0.599649899520513,0.0005547675,0.000743053276144,1.3393958300441176,0.000743053276144,0.00079123833,7.216867666688446e-05
Choi,r1,28,D1,6143,0.8037409351350548,0.5309181501692717,0.00033995777800000003,0.000796203011384,2.3420644059627898,0.000796203011384,0.000894374913,9.31950155093319e-05
Choi,r1,29,D2,6363,0.7789489588227402,0.5210850452942899,0.000360804722,0.000744141591588,2.062449702606719,0.000744141591588,0.000800920301,7.990882594861797e-05
Choi,r1,30,D3,6583,0.6216243032930815,0.4149211278908467,0.000344954722,0.0006633092859959999,1.922887972514839,0.0006633092859959999,0.000708015868,6.897430563495012e-05
Choi,r1,31,D1,6803,0.7441352072612041,0.3884835814543639,0.00033995777800000003,0.000590931828384,1.7382506494203522,0.000590931828384,0.00062542106,8.522070704536774e-05
