tick,u1,u2,u3,u4,u5,u6,u7,u8
3074,10,0,0,30,0,0,0,0
3075,10,0,0,30,0,0,0,0
3076,30,0,0,30,0,0,0,0
3077,30,0,0,30,0,0,0,0
3078,30,0,0,30,0,0,0,0
3079,30,0,0,30,0,0,0,0
3080,30,0,0,30,0,0,0,0
3081,30,0,0,10,0,0,0,0
3082,30,0,0,10,0,0,0,0
3083,30,0,0,10,0,0,0,0
3084,30,0,0,10,0,0,0,0
3085,30,0,0,10,0,0,0,0
3086,10,0,0,30,0,0,0,0
3087,10,0,0,30,0,0,0,0
3088,10,0,0,30,0,0,0,0
3089,10,0,0,30,0,0,0,0
3090,10,0,0,30,0,0,0,0
3091,30,0,0,10,0,0,0,0
3092,30,0,0,10,0,0,0,0
3093,30,0,0,10,0,0,0,0
3094,30,0,0,10,0,0,0,0
3095,30,0,0,10,0,0,0,0
3096,10,0,0,10,0,0,0,0
3097,10,0,0,10,0,0,0,0
3098,10,0,0,10,0,0,0,0
3099,10,0,0,10,0,0,0,0
3100,10,0,0,10,0,0,0,0
3101,30,0,0,10,0,0,0,0
3102,30,0,0,10,0,0,0,0
3103,30,0,0,10,0,0,0,0
3104,30,0,0,10,0,0,0,0
3105,30,0,0,10,0,0,0,0
3106,10,0,0,30,0,0,0,0
3107,10,0,0,30,0,0,0,0
3108,10,0,0,30,0,0,0,0
3109,10,0,0,30,0,0,0,0
3110,10,0,0,30,0,0,0,0
3111,30,0,0,10,0,0,0,0
3112,30,0,0,10,0,0,0,0
3113,30,0,0,10,0,0,0,0
3114,30,0,0,10,0,0,0,0
3115,30,0,0,10,0,0,0,0
3116,30,0,0,30,0,0,0,0
3117,30,0,0,30,0,0,0,0
3118,30,0,0,30,0,0,0,0
3119,30,0,0,30,0,0,0,0
3120,30,0,0,30,0,0,0,0
3121,30,0,0,30,0,0,0,0
3122,30,0,0,30,0,0,0,0
3123,30,0,0,30,0,0,0,0
3124,30,0,0,30,0,0,0,0
3125,30,0,0,30,0,0,0,0
3126,10,0,0,10,0,0,0,0
3127,10,0,0,10,0,0,0,0
3128,10,0,0,10,0,0,0,0
3129,10,0,0,10,0,0,0,0
3130,10,0,0,10,0,0,0,0
3131,10,0,0,10,0,0,0,0
3132,10,0,0,10,0,0,0,0
3133,10,0,0,10,0,0,0,0
3134,10,0,0,10,0,0,0,0
3135,10,0,0,10,0,0,0,0
3136,10,0,0,10,0,0,0,0
3137,10,0,0,10,0,0,0,0
3138,10,0,0,10,0,0,0,0
3139,10,0,0,10,0,0,0,0
3140,10,0,0,10,0,0,0,0
3141,30,0,0,30,0,0,0,0
3142,30,0,0,30,0,0,0,0
3143,30,0,0,30,0,0,0,0
3144,30,0,0,30,0,0,0,0
3145,30,0,0,30,0,0,0,0
3146,10,0,0,30,0,0,0,0
3147,10,0,0,30,0,0,0,0
3148,10,0,0,30,0,0,0,0
3149,10,0,0,30,0,0,0,0
3150,10,0,0,30,0,0,0,0
3151,10,0,0,30,0,0,0,0
3152,10,0,0,30,0,0,0,0
3153,10,0,0,30,0,0,0,0
3154,10,0,0,30,0,0,0,0
3155,10,0,0,30,0,0,0,0
3156,30,0,0,10,0,0,0,0
3157,30,0,0,10,0,0,0,0
3158,30,0,0,10,0,0,0,0
3159,30,0,0,10,0,0,0,0
3160,30,0,0,10,0,0,0,0
3161,30,0,0,30,0,0,0,0
3162,30,0,0,30,0,0,0,0
3163,30,0,0,30,0,0,0,0
3164,30,0,0,30,0,0,0,0
3165,30,0,0,30,0,0,0,0
3166,10,0,0,10,0,0,0,0
3167,10,0,0,10,0,0,0,0
3168,10,0,0,10,0,0,0,0
3169,10,0,0,10,0,0,0,0
3170,10,0,0,10,0,0,0,0
3171,10,0,0,30,0,0,0,0
3172,10,0,0,30,0,0,0,0
3173,10,0,0,30,0,0,0,0
3174,10,0,0,30,0,0,0,0
3175,10,0,0,30,0,0,0,0
3176,10,0,0,30,0,0,0,0
3177,10,0,0,30,0,0,0,0
3178,10,0,0,30,0,0,0,0
3179,10,0,0,30,0,0,0,0
3180,10,0,0,30,0,0,0,0
3181,30,0,0,10,0,0,0,0
3182,30,0,0,10,0,0,0,0
3183,30,0,0,10,0,0,0,0
3184,30,0,0,10,0,0,0,0
3185,30,0,0,10,0,0,0,0
3186,10,0,0,10,0,0,0,0
3187,10,0,0,10,0,0,0,0
3188,10,0,0,10,0,0,0,0
3189,10,0,0,10,0,0,0,0
3190,10,0,0,10,0,0,0,0
3191,10,0,0,30,0,0,0,0
3192,10,0,0,30,0,0,0,0
3193,10,0,0,30,0,0,0,0
3194,10,0,0,30,0,0,0,0
3195,10,0,0,30,0,0,0,0
3196,10,0,0,10,0,0,0,0
3197,10,0,0,10,0,0,0,0
3198,10,0,0,10,0,0,0,0
3199,10,0,0,10,0,0,0,0
3200,10,0,0,10,0,0,0,0
3201,30,0,0,30,0,0,0,0
3202,30,0,0,30,0,0,0,0
3203,30,0,0,30,0,0,0,0
3204,30,0,0,30,0,0,0,0
3205,30,0,0,30,0,0,0,0
3206,10,0,0,30,0,0,0,0
3207,10,0,0,30,0,0,0,0
3208,10,0,0,30,0,0,0,0
3209,10,0,0,30,0,0,0,0
3210,10,0,0,30,0,0,0,0
3211,10,0,0,10,0,0,0,0
3212,10,0,0,10,0,0,0,0
3213,10,0,0,10,0,0,0,0
3214,10,0,0,10,0,0,0,0
3215,10,0,0,10,0,0,0,0
3216,10,0,0,10,0,0,0,0
3217,10,0,0,10,0,0,0,0
3218,10,0,0,10,0,0,0,0
3219,10,0,0,10,0,0,0,0
3220,10,0,0,10,0,0,0,0
3221,10,0,0,30,0,0,0,0
3222,10,0,0,30,0,0,0,0
3223,10,0,0,30,0,0,0,0
3224,10,0,0,30,0,0,0,0
3225,10,0,0,30,0,0,0,0
3226,10,0,0,30,0,0,0,0
3227,10,0,0,30,0,0,0,0
3228,10,0,0,30,0,0,0,0
3229,10,0,0,30,0,0,0,0
3230,10,0,0,30,0,0,0,0
3231,10,0,0,30,0,0,0,0
3232,10,0,0,30,0,0,0,0
3233,10,0,0,30,0,0,0,0
3234,10,0,0,30,0,0,0,0
3235,10,0,0,30,0,0,0,0
3236,10,0,0,30,0,0,0,0
3237,10,0,0,30,0,0,0,0
3238,10,0,0,30,0,0,0,0
3239,10,0,0,30,0,0,0,0
3240,10,0,0,30,0,0,0,0
3241,10,0,0,10,0,0,0,0
3242,10,0,0,10,0,0,0,0
3243,10,0,0,10,0,0,0,0
3244,10,0,0,10,0,0,0,0
3245,10,0,0,10,0,0,0,0
3246,30,0,0,10,0,0,0,0
3247,30,0,0,10,0,0,0,0
3248,30,0,0,10,0,0,0,0
3249,30,0,0,10,0,0,0,0
3250,30,0,0,10,0,0,0,0
3251,10,0,0,10,0,0,0,0
3252,10,0,0,10,0,0,0,0
3253,10,0,0,10,0,0,0,0
3254,10,0,0,10,0,0,0,0
3255,10,0,0,10,0,0,0,0
3256,10,0,0,30,0,0,0,0
3257,10,0,0,30,0,0,0,0
3258,10,0,0,30,0,0,0,0
3259,10,0,0,30,0,0,0,0
3260,10,0,0,30,0,0,0,0
3261,10,0,0,30,0,0,0,0
3262,10,0,0,30,0,0,0,0
3263,10,0,0,30,0,0,0,0
3264,10,0,0,30,0,0,0,0
3265,10,0,0,30,0,0,0,0
3266,10,0,0,30,0,0,0,0
3267,10,0,0,30,0,0,0,0
3268,10,0,0,30,0,0,0,0
3269,10,0,0,30,0,0,0,0
3270,10,0,0,30,0,0,0,0
3271,30,0,0,30,0,0,0,0
3272,30,0,0,30,0,0,0,0
3273,30,0,0,30,0,0,0,0
3274,30,0,0,30,0,0,0,0
3275,30,0,0,30,0,0,0,0
3276,10,0,0,30,0,0,0,0
3277,10,0,0,30,0,0,0,0
3278,10,0,0,30,0,0,0,0
3279,10,0,0,30,0,0,0,0
3280,10,0,0,30,0,0,0,0
3281,10,0,0,10,0,0,0,0
3282,10,0,0,10,0,0,0,0
3283,10,0,0,10,0,0,0,0
3284,10,0,0,10,0,0,0,0
3285,10,0,0,10,0,0,0,0
3286,10,0,0,30,0,0,0,0
3287,10,0,0,30,0,0,0,0
3288,10,0,0,30,0,0,0,0
3289,10,0,0,30,0,0,0,0
3290,10,0,0,30,0,0,0,0
3291,30,0,0,30,0,0,0,0
3292,30,0,0,30,0,0,0,0
3293,30,0,0,30,0,0,0,0
3294,30,0,0,30,0,0,0,0
3295,30,0,0,30,0,0,0,0
3296,30,0,0,30,0,0,0,0
3297,30,0,0,30,0,0,0,0
3298,30,0,0,30,0,0,0,0
3299,30,0,0,30,0,0,0,0
3300,30,0,0,30,0,0,0,0
3301,10,0,0,10,0,0,0,0
3302,10,0,0,10,0,0,0,0
3303,10,0,0,10,0,0,0,0
3304,10,0,0,10,0,0,0,0
3305,10,0,0,10,0,0,0,0
3306,10,0,0,30,0,0,0,0
3307,10,0,0,30,0,0,0,0
3308,10,0,0,30,0,0,0,0
3309,10,0,0,30,0,0,0,0
3310,10,0,0,30,0,0,0,0
3311,10,0,0,10,0,0,0,0
3312,10,0,0,10,0,0,0,0
3313,10,0,0,10,0,0,0,0
3314,10,0,0,10,0,0,0,0
3315,10,0,0,10,0,0,0,0
3316,10,0,0,10,0,0,0,0
3317,10,0,0,10,0,0,0,0
3318,10,0,0,10,0,0,0,0
3319,10,0,0,10,0,0,0,0
3320,10,0,0,10,0,0,0,0
3321,30,0,0,10,0,0,0,0
3322,30,0,0,10,0,0,0,0
3323,30,0,0,10,0,0,0,0
3324,30,0,0,10,0,0,0,0
3325,30,0,0,10,0,0,0,0
3326,10,0,0,10,0,0,0,0
3327,10,0,0,10,0,0,0,0
3328,10,0,0,10,0,0,0,0
3329,10,0,0,10,0,0,0,0
3330,10,0,0,10,0,0,0,0
3331,10,0,0,10,0,0,0,0
3332,10,0,0,10,0,0,0,0
3333,10,0,0,10,0,0,0,0
3334,10,0,0,10,0,0,0,0
3335,10,0,0,10,0,0,0,0
3336,30,0,0,30,0,0,0,0
3337,30,0,0,30,0,0,0,0
3338,30,0,0,30,0,0,0,0
3339,30,0,0,30,0,0,0,0
3340,30,0,0,30,0,0,0,0
3341,30,0,0,30,0,0,0,0
3342,30,0,0,30,0,0,0,0
3343,30,0,0,30,0,0,0,0
3344,30,0,0,30,0,0,0,0
3345,30,0,0,30,0,0,0,0
3346,30,0,0,10,0,0,0,0
3347,30,0,0,10,0,0,0,0
3348,30,0,0,10,0,0,0,0
3349,30,0,0,10,0,0,0,0
3350,30,0,0,10,0,0,0,0
3351,10,0,0,30,0,0,0,0
3352,10,0,0,30,0,0,0,0
3353,10,0,0,30,0,0,0,0
3354,10,0,0,30,0,0,0,0
3355,10,0,0,30,0,0,0,0
3356,10,0,0,10,0,0,0,0
3357,10,0,0,10,0,0,0,0
3358,10,0,0,10,0,0,0,0
3359,10,0,0,10,0,0,0,0
3360,10,0,0,10,0,0,0,0
3361,30,0,0,30,0,0,0,0
3362,30,0,0,30,0,0,0,0
3363,30,0,0,30,0,0,0,0
3364,30,0,0,30,0,0,0,0
3365,30,0,0,30,0,0,0,0
3366,10,0,0,30,0,0,0,0
3367,10,0,0,30,0,0,0,0
3368,10,0,0,30,0,0,0,0
3369,10,0,0,30,0,0,0,0
3370,10,0,0,30,0,0,0,0
3371,30,0,0,10,0,0,0,0
3372,30,0,0,10,0,0,0,0
3373,30,0,0,10,0,0,0,0
3374,30,0,0,10,0,0,0,0
3375,30,0,0,10,0,0,0,0
3376,10,0,0,30,0,0,0,0
3377,10,0,0,30,0,0,0,0
3378,10,0,0,30,0,0,0,0
3379,10,0,0,30,0,0,0,0
3380,10,0,0,30,0,0,0,0
3381,30,0,0,30,0,0,0,0
3382,30,0,0,30,0,0,0,0
3383,30,0,0,30,0,0,0,0
3384,30,0,0,30,0,0,0,0
3385,30,0,0,30,0,0,0,0
3386,10,0,0,10,0,0,0,0
3387,10,0,0,10,0,0,0,0
3388,10,0,0,10,0,0,0,0
3389,10,0,0,10,0,0,0,0
3390,10,0,0,10,0,0,0,0
3391,30,0,0,30,0,0,0,0
3392,30,0,0,30,0,0,0,0
3393,30,0,0,30,0,0,0,0
3394,30,0,0,30,0,0,0,0
3395,30,0,0,30,0,0,0,0
3396,30,0,0,30,0,0,0,0
3397,30,0,0,30,0,0,0,0
3398,30,0,0,30,0,0,0,0
3399,30,0,0,30,0,0,0,0
3400,30,0,0,30,0,0,0,0
3401,10,0,0,30,0,0,0,0
3402,10,0,0,30,0,0,0,0
3403,10,0,0,30,0,0,0,0
3404,10,0,0,30,0,0,0,0
3405,10,0,0,30,0,0,0,0
3406,10,0,0,10,0,0,0,0
3407,10,0,0,10,0,0,0,0
3408,10,0,0,10,0,0,0,0
3409,10,0,0,10,0,0,0,0
3410,10,0,0,10,0,0,0,0
3411,10,0,0,30,0,0,0,0
3412,10,0,0,30,0,0,0,0
3413,10,0,0,30,0,0,0,0
3414,10,0,0,30,0,0,0,0
3415,10,0,0,30,0,0,0,0
3416,10,0,0,30,0,0,0,0
3417,10,0,0,30,0,0,0,0
3418,10,0,0,30,0,0,0,0
3419,10,0,0,30,0,0,0,0
3420,10,0,0,30,0,0,0,0
3421,30,0,0,10,0,0,0,0
3422,30,0,0,10,0,0,0,0
3423,30,0,0,10,0,0,0,0
3424,30,0,0,10,0,0,0,0
3425,30,0,0,10,0,0,0,0
3426,30,0,0,10,0,0,0,0
3427,30,0,0,10,0,0,0,0
3428,30,0,0,10,0,0,0,0
3429,30,0,0,10,0,0,0,0
3430,30,0,0,10,0,0,0,0
3431,10,0,0,10,0,0,0,0
3432,10,0,0,10,0,0,0,0
3433,10,0,0,10,0,0,0,0
3434,10,0,0,10,0,0,0,0
3435,10,0,0,10,0,0,0,0
3436,30,0,0,10,0,0,0,0
3437,30,0,0,10,0,0,0,0
3438,30,0,0,10,0,0,0,0
3439,30,0,0,10,0,0,0,0
3440,30,0,0,10,0,0,0,0
3441,30,0,0,10,0,0,0,0
3442,30,0,0,10,0,0,0,0
3443,30,0,0,10,0,0,0,0
3444,30,0,0,10,0,0,0,0
3445,30,0,0,10,0,0,0,0
3446,30,0,0,30,0,0,0,0
3447,30,0,0,30,0,0,0,0
3448,30,0,0,30,0,0,0,0
3449,30,0,0,30,0,0,0,0
3450,30,0,0,30,0,0,0,0
3451,30,0,0,10,0,0,0,0
3452,30,0,0,10,0,0,0,0
3453,30,0,0,10,0,0,0,0
3454,30,0,0,10,0,0,0,0
3455,30,0,0,10,0,0,0,0
3456,10,0,0,30,0,0,0,0
3457,10,0,0,30,0,0,0,0
3458,10,0,0,30,0,0,0,0
3459,10,0,0,30,0,0,0,0
3460,10,0,0,30,0,0,0,0
3461,30,0,0,30,0,0,0,0
3462,30,0,0,30,0,0,0,0
3463,30,0,0,30,0,0,0,0
3464,30,0,0,30,0,0,0,0
3465,30,0,0,30,0,0,0,0
3466,10,0,0,10,0,0,0,0
3467,10,0,0,10,0,0,0,0
3468,10,0,0,10,0,0,0,0
3469,10,0,0,10,0,0,0,0
3470,10,0,0,10,0,0,0,0
3471,10,0,0,30,0,0,0,0
3472,10,0,0,30,0,0,0,0
3473,10,0,0,30,0,0,0,0
3474,10,0,0,30,0,0,0,0
3475,10,0,0,30,0,0,0,0
3476,30,0,0,10,0,0,0,0
3477,30,0,0,10,0,0,0,0
3478,30,0,0,10,0,0,0,0
3479,30,0,0,10,0,0,0,0
3480,30,0,0,10,0,0,0,0
3481,30,0,0,30,0,0,0,0
3482,30,0,0,30,0,0,0,0
3483,30,0,0,30,0,0,0,0
3484,30,0,0,30,0,0,0,0
3485,30,0,0,30,0,0,0,0
3486,10,0,0,30,0,0,0,0
3487,10,0,0,30,0,0,0,0
3488,10,0,0,30,0,0,0,0
3489,10,0,0,30,0,0,0,0
3490,10,0,0,30,0,0,0,0
3491,30,0,0,30,0,0,0,0
3492,30,0,0,30,0,0,0,0
3493,30,0,0,30,0,0,0,0
3494,30,0,0,30,0,0,0,0
3495,30,0,0,30,0,0,0,0
3496,30,0,0,30,0,0,0,0
3497,30,0,0,30,0,0,0,0
3498,30,0,0,30,0,0,0,0
3499,30,0,0,30,0,0,0,0
3500,30,0,0,30,0,0,0,0
3501,30,0,0,30,0,0,0,0
3502,30,0,0,30,0,0,0,0
3503,30,0,0,30,0,0,0,0
3504,30,0,0,30,0,0,0,0
3505,30,0,0,30,0,0,0,0
3506,10,0,0,10,0,0,0,0
3507,10,0,0,10,0,0,0,0
3508,10,0,0,10,0,0,0,0
3509,10,0,0,10,0,0,0,0
3510,10,0,0,10,0,0,0,0
3511,10,0,0,30,0,0,0,0
3512,10,0,0,30,0,0,0,0
3513,10,0,0,30,0,0,0,0
3514,10,0,0,30,0,0,0,0
3515,10,0,0,30,0,0,0,0
3516,30,0,0,10,0,0,0,0
3517,30,0,0,10,0,0,0,0
3518,30,0,0,10,0,0,0,0
3519,30,0,0,10,0,0,0,0
3520,30,0,0,10,0,0,0,0
3521,10,0,0,30,0,0,0,0
3522,10,0,0,30,0,0,0,0
3523,10,0,0,30,0,0,0,0
3524,10,0,0,30,0,0,0,0
3525,10,0,0,30,0,0,0,0
3526,10,0,0,10,0,0,0,0
3527,10,0,0,10,0,0,0,0
3528,10,0,0,10,0,0,0,0
3529,10,0,0,10,0,0,0,0
3530,10,0,0,10,0,0,0,0
3531,10,0,0,30,0,0,0,0
3532,10,0,0,30,0,0,0,0
3533,10,0,0,30,0,0,0,0
3534,10,0,0,30,0,0,0,0
3535,10,0,0,30,0,0,0,0
3536,30,0,0,10,0,0,0,0
3537,30,0,0,10,0,0,0,0
3538,30,0,0,10,0,0,0,0
3539,30,0,0,10,0,0,0,0
3540,30,0,0,10,0,0,0,0
3541,10,0,0,30,0,0,0,0
3542,10,0,0,30,0,0,0,0
3543,10,0,0,30,0,0,0,0
3544,10,0,0,30,0,0,0,0
3545,10,0,0,30,0,0,0,0
3546,30,0,0,10,0,0,0,0
3547,30,0,0,10,0,0,0,0
3548,30,0,0,10,0,0,0,0
3549,30,0,0,10,0,0,0,0
3550,30,0,0,10,0,0,0,0
3551,10,0,0,10,0,0,0,0
3552,10,0,0,10,0,0,0,0
3553,10,0,0,10,0,0,0,0
3554,10,0,0,10,0,0,0,0
3555,10,0,0,10,0,0,0,0
3556,10,0,0,10,0,0,0,0
3557,10,0,0,10,0,0,0,0
3558,10,0,0,10,0,0,0,0
3559,10,0,0,10,0,0,0,0
3560,10,0,0,10,0,0,0,0
3561,10,0,0,10,0,0,0,0
3562,10,0,0,10,0,0,0,0
3563,10,0,0,10,0,0,0,0
3564,10,0,0,10,0,0,0,0
3565,10,0,0,10,0,0,0,0
3566,10,0,0,10,0,0,0,0
3567,10,0,0,10,0,0,0,0
3568,10,0,0,10,0,0,0,0
3569,10,0,0,10,0,0,0,0
3570,10,0,0,10,0,0,0,0
3571,30,0,0,10,0,0,0,0
3572,30,0,0,10,0,0,0,0
3573,30,0,0,10,0,0,0,0
3574,30,0,0,10,0,0,0,0
3575,30,0,0,10,0,0,0,0
3576,10,0,0,30,0,0,0,0
3577,10,0,0,30,0,0,0,0
3578,10,0,0,30,0,0,0,0
3579,10,0,0,30,0,0,0,0
3580,10,0,0,30,0,0,0,0
3581,30,0,0,10,0,0,0,0
3582,30,0,0,10,0,0,0,0
3583,30,0,0,10,0,0,0,0
3584,30,0,0,10,0,0,0,0
3585,30,0,0,10,0,0,0,0
3586,10,0,0,30,0,0,0,0
3587,10,0,0,30,0,0,0,0
3588,10,0,0,30,0,0,0,0
3589,10,0,0,30,0,0,0,0
3590,10,0,0,30,0,0,0,0
3591,30,0,0,10,0,0,0,0
3592,30,0,0,10,0,0,0,0
3593,30,0,0,10,0,0,0,0
3594,30,0,0,10,0,0,0,0
3595,30,0,0,10,0,0,0,0
3596,30,0,0,10,0,0,0,0
3597,30,0,0,10,0,0,0,0
3598,30,0,0,10,0,0,0,0
3599,30,0,0,10,0,0,0,0
3600,30,0,0,10,0,0,0,0
3601,10,0,0,30,0,0,0,0
3602,10,0,0,30,0,0,0,0
3603,10,0,0,30,0,0,0,0
3604,10,0,0,30,0,0,0,0
3605,10,0,0,30,0,0,0,0
3606,30,0,0,10,0,0,0,0
3607,30,0,0,10,0,0,0,0
3608,30,0,0,10,0,0,0,0
3609,30,0,0,10,0,0,0,0
3610,30,0,0,10,0,0,0,0
3611,10,0,0,30,0,0,0,0
3612,10,0,0,30,0,0,0,0
3613,10,0,0,30,0,0,0,0
3614,10,0,0,30,0,0,0,0
3615,10,0,0,30,0,0,0,0
3616,10,0,0,10,0,0,0,0
3617,10,0,0,10,0,0,0,0
3618,10,0,0,10,0,0,0,0
3619,10,0,0,10,0,0,0,0
3620,10,0,0,10,0,0,0,0
3621,30,0,0,30,0,0,0,0
3622,30,0,0,30,0,0,0,0
3623,30,0,0,30,0,0,0,0
3624,30,0,0,30,0,0,0,0
3625,30,0,0,30,0,0,0,0
3626,30,0,0,30,0,0,0,0
3627,30,0,0,30,0,0,0,0
3628,30,0,0,30,0,0,0,0
3629,30,0,0,30,0,0,0,0
3630,30,0,0,30,0,0,0,0
3631,30,0,0,30,0,0,0,0
3632,30,0,0,30,0,0,0,0
3633,30,0,0,30,0,0,0,0
3634,30,0,0,30,0,0,0,0
3635,30,0,0,30,0,0,0,0
3636,30,0,0,30,0,0,0,0
3637,30,0,0,30,0,0,0,0
3638,30,0,0,30,0,0,0,0
3639,30,0,0,30,0,0,0,0
3640,30,0,0,30,0,0,0,0
3641,30,0,0,10,0,0,0,0
3642,30,0,0,10,0,0,0,0
3643,30,0,0,10,0,0,0,0
3644,30,0,0,10,0,0,0,0
3645,30,0,0,10,0,0,0,0
3646,30,0,0,10,0,0,0,0
3647,30,0,0,10,0,0,0,0
3648,30,0,0,10,0,0,0,0
3649,30,0,0,10,0,0,0,0
3650,30,0,0,10,0,0,0,0
3651,10,0,0,30,0,0,0,0
3652,10,0,0,30,0,0,0,0
3653,10,0,0,30,0,0,0,0
3654,10,0,0,30,0,0,0,0
3655,10,0,0,30,0,0,0,0
3656,30,0,0,10,0,0,0,0
3657,30,0,0,10,0,0,0,0
3658,30,0,0,10,0,0,0,0
3659,30,0,0,10,0,0,0,0
3660,30,0,0,10,0,0,0,0
3661,30,0,0,30,0,0,0,0
3662,30,0,0,30,0,0,0,0
3663,30,0,0,30,0,0,0,0
3664,30,0,0,30,0,0,0,0
3665,30,0,0,30,0,0,0,0
3666,10,0,0,30,0,0,0,0
3667,10,0,0,30,0,0,0,0
3668,10,0,0,30,0,0,0,0
3669,10,0,0,30,0,0,0,0
3670,10,0,0,30,0,0,0,0
3671,10,0,0,30,0,0,0,0
3672,10,0,0,30,0,0,0,0
3673,10,0,0,30,0,0,0,0
3674,10,0,0,30,0,0,0,0
3675,10,0,0,30,0,0,0,0
3676,30,0,0,10,0,0,0,0
3677,30,0,0,10,0,0,0,0
3678,30,0,0,10,0,0,0,0
3679,30,0,0,10,0,0,0,0
3680,30,0,0,10,0,0,0,0
3681,10,0,0,30,0,0,0,0
3682,10,0,0,30,0,0,0,0
3683,10,0,0,30,0,0,0,0
3684,10,0,0,30,0,0,0,0
3685,10,0,0,30,0,0,0,0
3686,10,0,0,30,0,0,0,0
3687,10,0,0,30,0,0,0,0
3688,10,0,0,30,0,0,0,0
3689,10,0,0,30,0,0,0,0
3690,10,0,0,30,0,0,0,0
3691,30,0,0,30,0,0,0,0
3692,30,0,0,30,0,0,0,0
3693,30,0,0,30,0,0,0,0
3694,30,0,0,30,0,0,0,0
3695,30,0,0,30,0,0,0,0
3696,10,0,0,10,0,0,0,0
3697,10,0,0,10,0,0,0,0
3698,10,0,0,10,0,0,0,0
3699,10,0,0,10,0,0,0,0
3700,10,0,0,10,0,0,0,0
3701,10,0,0,10,0,0,0,0
3702,10,0,0,10,0,0,0,0
3703,10,0,0,10,0,0,0,0
3704,10,0,0,10,0,0,0,0
3705,10,0,0,10,0,0,0,0
3706,30,0,0,10,0,0,0,0
3707,30,0,0,10,0,0,0,0
3708,30,0,0,10,0,0,0,0
3709,30,0,0,10,0,0,0,0
3710,30,0,0,10,0,0,0,0
3711,10,0,0,10,0,0,0,0
3712,10,0,0,10,0,0,0,0
3713,10,0,0,10,0,0,0,0
3714,10,0,0,10,0,0,0,0
3715,10,0,0,10,0,0,0,0
3716,30,0,0,10,0,0,0,0
3717,30,0,0,10,0,0,0,0
3718,30,0,0,10,0,0,0,0
3719,30,0,0,10,0,0,0,0
3720,30,0,0,10,0,0,0,0
3721,30,0,0,10,0,0,0,0
3722,30,0,0,10,0,0,0,0
3723,30,0,0,10,0,0,0,0
3724,30,0,0,10,0,0,0,0
3725,30,0,0,10,0,0,0,0
3726,10,0,0,30,0,0,0,0
3727,10,0,0,30,0,0,0,0
3728,10,0,0,30,0,0,0,0
3729,10,0,0,30,0,0,0,0
3730,10,0,0,30,0,0,0,0
3731,30,0,0,30,0,0,0,0
3732,30,0,0,30,0,0,0,0
3733,30,0,0,30,0,0,0,0
3734,30,0,0,30,0,0,0,0
3735,30,0,0,30,0,0,0,0
3736,30,0,0,30,0,0,0,0
3737,30,0,0,30,0,0,0,0
3738,30,0,0,30,0,0,0,0
3739,30,0,0,30,0,0,0,0
3740,30,0,0,30,0,0,0,0
3741,30,0,0,10,0,0,0,0
3742,30,0,0,10,0,0,0,0
3743,30,0,0,10,0,0,0,0
3744,30,0,0,10,0,0,0,0
3745,30,0,0,10,0,0,0,0
3746,30,0,0,10,0,0,0,0
3747,30,0,0,10,0,0,0,0
3748,30,0,0,10,0,0,0,0
3749,30,0,0,10,0,0,0,0
3750,30,0,0,10,0,0,0,0
3751,30,0,0,30,0,0,0,0
3752,30,0,0,30,0,0,0,0
3753,30,0,0,30,0,0,0,0
3754,30,0,0,30,0,0,0,0
3755,30,0,0,30,0,0,0,0
3756,30,0,0,30,0,0,0,0
3757,30,0,0,30,0,0,0,0
3758,30,0,0,30,0,0,0,0
3759,30,0,0,30,0,0,0,0
3760,30,0,0,30,0,0,0,0
3761,10,0,0,30,0,0,0,0
3762,10,0,0,30,0,0,0,0
3763,10,0,0,30,0,0,0,0
3764,10,0,0,30,0,0,0,0
3765,10,0,0,30,0,0,0,0
3766,10,0,0,10,0,0,0,0
3767,10,0,0,10,0,0,0,0
3768,10,0,0,10,0,0,0,0
3769,10,0,0,10,0,0,0,0
3770,10,0,0,10,0,0,0,0
3771,30,0,0,30,0,0,0,0
3772,30,0,0,30,0,0,0,0
3773,30,0,0,30,0,0,0,0
3774,30,0,0,30,0,0,0,0
3775,30,0,0,30,0,0,0,0
3776,10,0,0,10,0,0,0,0
3777,10,0,0,10,0,0,0,0
3778,10,0,0,10,0,0,0,0
3779,10,0,0,10,0,0,0,0
3780,10,0,0,10,0,0,0,0
3781,10,0,0,10,0,0,0,0
3782,10,0,0,10,0,0,0,0
3783,10,0,0,10,0,0,0,0
3784,10,0,0,10,0,0,0,0
3785,10,0,0,10,0,0,0,0
3786,30,0,0,30,0,0,0,0
3787,30,0,0,30,0,0,0,0
3788,30,0,0,30,0,0,0,0
3789,30,0,0,30,0,0,0,0
3790,30,0,0,30,0,0,0,0
3791,30,0,0,10,0,0,0,0
3792,30,0,0,10,0,0,0,0
3793,30,0,0,10,0,0,0,0
3794,30,0,0,10,0,0,0,0
3795,30,0,0,10,0,0,0,0
3796,10,0,0,10,0,0,0,0
3797,10,0,0,10,0,0,0,0
3798,10,0,0,10,0,0,0,0
3799,10,0,0,10,0,0,0,0
3800,10,0,0,10,0,0,0,0
3801,30,0,0,30,0,0,0,0
3802,30,0,0,30,0,0,0,0
3803,30,0,0,30,0,0,0,0
3804,30,0,0,30,0,0,0,0
3805,30,0,0,30,0,0,0,0
3806,10,0,0,30,0,0,0,0
3807,10,0,0,30,0,0,0,0
3808,10,0,0,30,0,0,0,0
