tick,u1,u2,u3,u4,u5,u6,u7,u8
3847,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3848,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3849,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3850,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3851,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3852,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3853,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3854,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3855,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3856,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3857,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3858,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3859,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3860,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3861,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3862,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3863,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3864,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3865,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3866,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3867,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3868,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3869,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3870,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3871,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3872,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3873,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3874,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3875,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3876,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3877,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3878,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3879,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3880,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3881,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3882,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3883,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3884,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3885,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3886,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3887,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3888,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3889,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3890,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3891,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3892,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3893,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3894,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3895,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3896,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3897,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3898,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3899,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3900,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3901,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3902,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3903,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3904,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3905,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3906,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3907,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3908,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3909,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3910,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3911,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3912,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3913,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3914,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3915,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3916,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3917,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3918,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3919,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3920,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3921,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3922,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3923,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3924,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3925,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3926,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3927,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3928,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3929,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3930,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3931,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3932,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3933,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3934,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3935,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3936,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3937,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3938,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3939,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3940,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3941,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3942,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3943,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3944,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3945,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3946,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3947,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3948,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3949,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3950,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3951,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3952,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3953,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3954,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3955,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3956,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3957,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3958,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3959,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3960,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3961,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3962,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3963,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3964,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3965,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3966,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3967,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3968,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3969,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3970,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3971,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3972,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3973,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3974,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3975,30,0.0,0.0,10,0.0,0.0,0.0,0.0
3976,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3977,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3978,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3979,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3980,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3981,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3982,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3983,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3984,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3985,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3986,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3987,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3988,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3989,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3990,10,0.0,0.0,10,0.0,0.0,0.0,0.0
3991,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3992,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3993,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3994,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3995,10,0.0,0.0,30,0.0,0.0,0.0,0.0
3996,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3997,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3998,30,0.0,0.0,30,0.0,0.0,0.0,0.0
3999,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4000,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4001,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4002,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4003,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4004,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4005,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4006,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4007,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4008,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4009,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4010,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4011,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4012,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4013,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4014,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4015,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4016,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4017,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4018,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4019,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4020,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4021,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4022,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4023,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4024,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4025,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4026,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4027,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4028,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4029,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4030,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4031,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4032,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4033,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4034,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4035,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4036,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4037,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4038,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4039,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4040,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4041,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4042,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4043,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4044,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4045,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4046,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4047,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4048,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4049,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4050,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4051,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4052,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4053,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4054,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4055,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4056,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4057,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4058,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4059,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4060,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4061,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4062,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4063,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4064,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4065,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4066,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4067,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4068,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4069,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4070,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4071,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4072,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4073,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4074,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4075,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4076,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4077,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4078,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4079,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4080,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4081,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4082,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4083,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4084,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4085,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4086,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4087,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4088,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4089,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4090,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4091,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4092,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4093,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4094,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4095,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4096,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4097,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4098,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4099,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4100,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4101,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4102,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4103,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4104,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4105,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4106,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4107,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4108,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4109,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4110,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4111,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4112,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4113,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4114,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4115,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4116,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4117,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4118,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4119,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4120,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4121,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4122,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4123,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4124,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4125,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4126,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4127,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4128,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4129,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4130,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4131,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4132,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4133,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4134,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4135,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4136,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4137,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4138,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4139,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4140,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4141,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4142,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4143,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4144,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4145,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4146,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4147,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4148,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4149,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4150,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4151,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4152,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4153,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4154,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4155,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4156,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4157,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4158,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4159,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4160,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4161,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4162,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4163,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4164,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4165,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4166,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4167,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4168,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4169,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4170,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4171,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4172,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4173,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4174,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4175,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4176,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4177,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4178,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4179,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4180,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4181,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4182,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4183,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4184,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4185,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4186,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4187,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4188,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4189,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4190,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4191,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4192,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4193,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4194,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4195,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4196,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4197,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4198,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4199,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4200,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4201,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4202,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4203,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4204,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4205,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4206,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4207,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4208,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4209,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4210,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4211,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4212,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4213,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4214,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4215,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4216,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4217,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4218,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4219,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4220,30,0.0,0.0,10,0.0,0.0,0.0,0.0
4221,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4222,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4223,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4224,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4225,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4226,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4227,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4228,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4229,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4230,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4231,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4232,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4233,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4234,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4235,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4236,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4237,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4238,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4239,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4240,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4241,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4242,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4243,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4244,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4245,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4246,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4247,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4248,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4249,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4250,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4251,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4252,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4253,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4254,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4255,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4256,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4257,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4258,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4259,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4260,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4261,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4262,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4263,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4264,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4265,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4266,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4267,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4268,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4269,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4270,30,0.0,0.0,30,0.0,0.0,0.0,0.0
4271,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4272,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4273,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4274,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4275,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4276,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4277,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4278,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4279,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4280,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4281,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4282,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4283,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4284,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4285,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4286,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4287,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4288,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4289,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4290,10,0.0,0.0,30,0.0,0.0,0.0,0.0
4291,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4292,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4293,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4294,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4295,10,0.0,0.0,10,0.0,0.0,0.0,0.0
4296,30,0.0,0.0,30,0.0,0.0,0.0,0.0
